I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 6   2.268036111  111.978250000       82    11050    25 300130.216  ISU WBGS WB 13 GS
12   2.268036111  111.978250000       82    11050    25      0.000  ISU WBGS WB SIBU DME-ILS
 4   5.915658333  116.042100000       27    11110    25    202.778 IKKD WBKK WB 20 ILS-cat-I
 6   5.945133333  116.053369444       27    11110    25 300202.778 IKKD WBKK WB 20 GS
12   5.945133333  116.053369444       27    11110    25      0.000 IKKD WBKK WB KOTA KINABALU DME-ILS
 4   5.952138889  116.057500000       15    10810    25     22.778 IKKP WBKK WB 02 ILS-cat-I
 6   5.921305556  116.043305556       15    10810    25 300022.778 IKKP WBKK WB 02 GS
12   5.921305556  116.043305556       15    10810    25      0.000 IKKP WBKK WB KOTA KINABALU DME-ILS
 4   5.289808333  115.257597222      157    11110    25    145.807  ILB WBKL WB 14 ILS-cat-I
 6   5.310752778  115.244616667      157    11110    25 300145.807  ILB WBKL WB 14 GS
12   5.310752778  115.244616667      157    11110    25      0.000  ILB WBKL WB LABUAN DME-ILS
 4   5.903294444  118.070763889       96    10930    25     81.153 ISKN WBKS WB 08 ILS-cat-I
 6   5.902222222  118.050000000       96    10930    25 300081.153 ISKN WBKS WB 08 GS
12   5.902222222  118.050000000       96    10930    25      0.000 ISKN WBKS WB SANDAKAN DME-ILS
 4   4.304777778  118.108000000       87    11130    25    238.019 ITWU WBKW WB 24 ILS-cat-I
 6   4.317277778  118.130527778       87    11130    25 300238.019 ITWU WBKW WB 24 GS
12   4.317277778  118.130527778       87    11130    25      0.000 ITWU WBKW WB TAWAU DME-ILS
 4   4.960325000  114.938044444       20    10890    25     31.829   BE WBSB WB 03 ILS-cat-I
 6   4.932911111  114.920197222       20    10890    25 320031.829   BE WBSB WB 03 GS
12   4.932913889  114.920194444       73    10890    25      0.000   BE WBSB WB BRUNEI INTL DME-ILS
 4   4.926633333  114.917794444       72    10970    25    211.829   BI WBSB WB 21 ILS-cat-I
 6   4.956294444  114.934072222       72    10970    25 300211.829   BI WBSB WB 21 GS
12   4.956294444  114.934066667       72    10970    25      0.000   BI WBSB WB BRUNEI INTL DME-ILS
 4   0.472430556  101.444861111      104    11110    25      1.589 IPKU WIBB WI 36 ILS-cat-I
 6   0.453361111  101.445305556      104    11110    25 300001.589 IPKU WIBB WI 36 GS
12   0.454205556  101.445191667      104    11110    25      0.000 IPKU WIBB WI SULTAN SYARIF KASIM II DME-ILS
 4   1.136655556  104.132722222      128    11010    25     41.341 IBTM WIDD WI 04 ILS-cat-I
 6   1.108941667  104.110455556      128    11010    25 300041.341 IBTM WIDD WI 04 GS
12   1.109072222  104.109883333      102    11010    25      0.000 IBTM WIDD WI HANG NADIM DME-ILS
 4  -0.773208333  100.274500000       18    11150    25    335.208 IMKB WIEE WI 33 ILS-cat-I
 6  -0.796113889  100.283891667       18    11150    25 300335.208 IMKB WIEE WI 33 GS
12  -0.796113889  100.283891667       31    11150    25      0.000 IMKB WIEE WI MINANGKABAU INTL DME-ILS
 4  -3.871819444  102.347561111       50    11170    25    133.263 IBKL WIGG WI 13 ILS-cat-I
 6  -3.859469444  102.333216667       50    11170    25 300133.263 IBKL WIGG WI 13 GS
12  -3.859469444  102.333216667       50    11170    25      0.000 IBKL WIGG WI FATMAWATI SOEKARNO DME-ILS
 4  -6.272875000  106.877425000       84    11170    25    245.253 IHAL WIHH WI 24 ILS-cat-I
 6  -6.264063889  106.899450000       84    11170    25 300245.253 IHAL WIHH WI 24 GS
12  -6.265500000  106.898194444       85    11170    25      0.000 IHAL WIHH WI HALIM INTL DME-ILS
 4  -6.143611111  106.640000000       34    11110    25    248.255 ICGL WIII WI 25L ILS-cat-I
 6  -6.132500000  106.671036111       34    11110    25 300248.255 ICGL WIII WI 25L GS
 4  -6.120277778  106.639722222       34    11090    25    248.319 ICGR WIII WI 25R ILS-cat-I
 6  -6.108888889  106.664722222       34    11090    25 300248.319 ICGR WIII WI 25R GS
 4  -6.108319444  106.670191667       34    11150    25     68.319 ICHL WIII WI 07L ILS-cat-I
 6  -6.118736111  106.640902778       34    11150    25 300068.319 ICHL WIII WI 07L GS
 4  -6.129444444  106.675555556       34    11050    25     68.255 ICHR WIII WI 07R ILS-cat-I
 6  -6.142777778  106.645000000       34    11050    25 300068.255 ICHR WIII WI 07R GS
 4  -2.730058333  107.753577778      160    10950    25    356.150 ITPN WIKT WI 36 ILS-cat-I
 6  -2.752550000  107.756086111      160    10950    25 300356.150 ITPN WIKT WI 36 GS
12  -2.752550000  107.756086111      190    10950    25      0.000 ITPN WIKT WI H.AS. HANANDJOEDDIN DME-ILS
 4   3.568575000   98.682941667       90    11010    25     46.280 IMDN WIMK WI 05 ILS-cat-I
 6   3.552161111   98.666844444       90    11010    25 300046.280 IMDN WIMK WI 05 GS
 4   3.623977778   98.856744444       20    11090    25    224.843 IDEL WIMM WI 23 ILS-cat-I
 6   3.648638889   98.879766667       20    11090    25 300224.843 IDEL WIMM WI 23 GS
12   3.648638889   98.879766667       20    11090    25      0.000 IDEL WIMM WI KUALANAMU DME-ILS
 4   3.651705556   98.884344444       23    10930    25     44.843 IDES WIMM WI 05 ILS-cat-I
 6   3.628591667   98.859836111       23    10930    25 300044.843 IDES WIMM WI 05 GS
12   3.628591667   98.859836111       23    10930    25      0.000 IDES WIMM WI KUALANAMU DME-ILS
 4  -0.162200000  109.408533333        3    11130    25    157.860 IPNK WIOO WI 15 ILS-cat-I
 6  -0.143305556  109.402000000        3    11130    25 300157.860 IPNK WIOO WI 15 GS
 4  -2.891125000  104.682872222       49    11050    25    292.845 IPLB WIPP WI 29 ILS-cat-I
 6  -2.900852778  104.707802778       49    11050    25 300292.845 IPLB WIPP WI 29 GS
12  -2.901111111  104.707777778       39    11050    25      0.000 IPLB WIPP WI SULTAN M BADARUDDIN II DME-ILS
 4   5.509944444   95.423138889       65    11130    25    168.391 IBAC WITT WI 17 ILS-cat-I
 6   5.532305556   95.419638889       65    11130    25 300168.391 IBAC WITT WI 17 GS
 4   6.201333333  100.408972222       12    11170    25     42.298  IAS WMKA WM 04 ILS-cat-I
 6   6.181055556  100.392000000       12    11170    25 300042.298  IAS WMKA WM 04 GS
12   6.181055556  100.392000000       12    11170    25      0.000  IAS WMKA WM SULTAN ABDUL HALIM DME-ILS
 4   6.164138889  102.308916667       16    10930    25     99.716  IKB WMKC WM 10 ILS-cat-I
 6   6.166694444  102.287388889       16    10930    25 300099.716  IKB WMKC WM 10 GS
12   6.166694444  102.287388889       16    10930    25      0.000  IKB WMKC WM SULTAN ISMAIL PETRA DME-ILS
 4   3.791388889  103.210277778       56    10950    25      3.105  IKN WMKD WM 36 ILS-cat-I
 6   3.765833333  103.208611111       56    10950    25 300003.105  IKN WMKD WM 36 GS
12   3.765833333  103.208611111       56    10950    25      0.000  IKN WMKD WM KUANTAN DME-ILS
 4   4.544333333  103.424500000       67    10870    25    342.647  IKE WMKE WM 34 ILS-cat-I
 6   4.534388889  103.428750000       67    10870    25 300342.647  IKE WMKE WM 34 GS
12   4.534388889  103.428750000       18    10870    25      0.000  IKE WMKE WM KERTEH DME-ILS
 4   4.576805556  101.099777778      130    11050    25     41.250  IPO WMKI WM 04 ILS-cat-I
 6   4.563166667  101.089638889      130    11050    25 300041.250  IPO WMKI WM 04 GS
12   4.563166667  101.089638889      130    11050    25      0.000  IPO WMKI WM SULTAN AZLAN SHAH DME-ILS
 4   1.620777778  103.676611111      135    10990    25    159.998  IJB WMKJ WM 16 ILS-cat-I
 6   1.652694444  103.666138889      135    10990    25 300159.998  IJB WMKJ WM 16 GS
12   1.652694444  103.666138889      135    10990    25      0.000  IJB WMKJ WM SULTAN ISMAIL DME-ILS
 4   2.745830556  101.723769444       65    10850    25    146.190  IEL WMKK WM 14L ILS-cat-II
 6   2.776797222  101.704216667       65    10850    25 300146.190  IEL WMKK WM 14L GS
12   2.776797222  101.704216667       65    10850    25      0.000  IEL WMKK WM KUALA LUMPUR INTL - SEPAN DME-ILS
 4   2.780200000  101.700697222       77    10910    25    326.190  IER WMKK WM 32R ILS-cat-II
 6   2.751352778  101.721288889       77    10910    25 300326.190  IER WMKK WM 32R GS
12   2.751352778  101.721288889       77    10910    25      0.000  IER WMKK WM KUALA LUMPUR INTL - SEPAN DME-ILS
 4   2.706166667  101.698972222       79    11010    25    146.187  IWK WMKK WM 15 ILS-cat-I
 6   2.735555556  101.678361111       79    11010    25 300146.187  IWK WMKK WM 15 GS
12   2.735555556  101.678361111       79    11010    25      0.000  IWK WMKK WM KUALA LUMPUR INTL - SEPAN DME-ILS
 4   2.745466667  101.696511111       48    11190    25    326.189  IWL WMKK WM 32L ILS-cat-II
 6   2.714952778  101.715705556       48    11190    25 300326.189  IWL WMKK WM 32L GS
12   2.714952778  101.715705556       44    11190    25      0.000  IWL WMKK WM KUALA LUMPUR INTL - SEPAN DME-ILS
 4   2.740583333  101.675916667       79    11150    25    326.187  IWM WMKK WM 33 ILS-cat-I
 6   2.710333333  101.695277778       79    11150    25 300326.187  IWM WMKK WM 33 GS
12   2.710333333  101.695277778       79    11150    25      0.000  IWM WMKK WM KUALA LUMPUR INTL - SEPAN DME-ILS
 4   2.711450000  101.719300000       54    11070    25    146.189  IWR WMKK WM 14R ILS-cat-II
 6   2.740447222  101.698611111       54    11070    25 300146.189  IWR WMKK WM 14R GS
12   2.740447222  101.698611111       45    11070    25      0.000  IWR WMKK WM KUALA LUMPUR INTL - SEPAN DME-ILS
 4   6.345811111   99.739561111       21    11070    25     34.183  ILK WMKL WM 03 ILS-cat-I
 6   6.321966667   99.724602778       21    11070    25 300034.183  ILK WMKL WM 03 GS
12   6.321966667   99.724602778       21    11070    25      0.000  ILK WMKL WM LANGKAWI INTL DME-ILS
 4   2.276038889  102.258805556       66    11170    25     29.941 IKKM WMKM WM 03 ILS-cat-I
 6   2.260322222  102.248502778       66    11170    25 300029.941 IKKM WMKM WM 03 GS
12   2.260322222  102.248502778       66    11170    25      0.000 IKKM WMKM WM MALACCA DME-ILS
 4   5.394377778  103.114816667       66    10810    25     44.363 IKTA WMKN WM 04 ILS-cat-I
 6   5.372577778  103.091886111       66    10810    25 300044.363 IKTA WMKN WM 04 GS
12   5.372577778  103.091886111       66    10810    25      0.000 IKTA WMKN WM SULTAN MAHMUD DME-ILS
 4   5.311305556  100.290388889        9    10990    25     42.051  IPG WMKP WM 04 ILS-cat-I
 6   5.287972222  100.270388889        9    10990    25 300042.051  IPG WMKP WM 04 GS
12   5.287972222  100.270388889        9    10990    25      0.000  IPG WMKP WM PENANG INTL DME-ILS
 4   3.144805556  101.540222222       90    10990    25    329.669  IKL WMSA WM 33 ILS-cat-I
 6   3.119805556  101.555083333       90    10990    25 300329.669  IKL WMSA WM 33 GS
12   3.119805556  101.555083333       90    10990    25      0.000  IKL WMSA WM SULTAN ABDUL AZIZ SHAH-SU DME-ILS
 4   3.114722222  101.558888889       70    11030    25    149.669  ISB WMSA WM 15 ILS-cat-I
 6   3.142222222  101.541111111       70    11030    25 300149.669  ISB WMSA WM 15 GS
12   3.142222222  101.541111111       70    11030    25      0.000  ISB WMSA WM SULTAN ABDUL AZIZ SHAH-SU DME-ILS
 4   1.379558333  103.917677778       50    10930    25     23.022  IPN WSAP WS 02 ILS-cat-I
 6   1.347338889  103.902808333       50    10930    25 300023.022  IPN WSAP WS 02 GS
 4   1.340900000  103.901244444       50    11150    25    203.022  IPS WSAP WS 20 ILS-cat-I
 6   1.374247222  103.914247222       50    11150    25 300203.022  IPS WSAP WS 20 GS
 4   1.325688889  103.983666667       15    10970    25    202.882  ICC WSSS WS 20C ILS-cat-II
 6   1.358813889  103.998811111       15    10970    25 300202.882  ICC WSSS WS 20C GS
12   1.358813889  103.998811111       15    10970    25      0.000  ICC WSSS WS CHANGI DME-ILS
 4   1.364122222  103.999883333       14    10830    25     22.882  ICE WSSS WS 02C ILS-cat-I
 6   1.331011111  103.987416667       14    10830    25 300022.882  ICE WSSS WS 02C GS
12   1.331011111  103.987416667       14    10830    25      0.000  ICE WSSS WS CHANGI DME-ILS
 4   1.345897222  103.976158333       13    10890    25    202.876  ICH WSSS WS 20R ILS-cat-I
 6   1.373761111  103.986747222       13    10890    25 300202.876  ICH WSSS WS 20R GS
12   1.373761111  103.986747222       13    10890    25      0.000  ICH WSSS WS CHANGI DME-ILS
 4   1.385286111  103.992786111       22    11090    25     22.876  ICW WSSS WS 02L ILS-cat-II
 6   1.352316667  103.977483333       22    11090    25 300022.876  ICW WSSS WS 02L GS
12   1.352316667  103.977483333       22    11090    25      0.000  ICW WSSS WS CHANGI DME-ILS
 2  -2.905283333  104.715666667        0      380    50      0.000   WW WIPP WI PALEMBANG NDB
 5  38.991466667  -79.140355556        0    11150    25    275.396 IIYQ  W99 K6 31 LDA
12  38.991586111  -79.140719444      958    11150    25      0.000 IIYQ  W99 K6 GRANT CO DME-ILS
 8  -5.059813889  119.562750000       47        0     0    209.865 IMAK WAAA WA 21 MM
 8  -5.100500000  119.539294444       47        0     0     29.865 IUJP WAAA WA 03 MM
 8  -5.048183333  119.538422222        0        0     0    130.711 IUPG WAAA WA 13 MM
 8  -1.182230556  136.085452778        0        0     0    109.258 IBIK WABB WA 11 MM
 8  -8.747338889  115.193280556        0        0     0    267.673 IDPS WADD WA 27 MM
 8  -8.743438889  116.258136111      319        0     0    129.170 ILMB WADL WA 13 MM
 8  -2.716672222  111.686005556       87        0     0    312.660 IPKN WAGI WA 31 MM
 8  -7.788938889  110.411622222        0        0     0     87.769 IJOG WAHH WI 09 MM
 7  -7.799166667  110.309444444        0        0     0     87.769 IJOG WAHH WI 09 OM
 8  -7.510700000  110.781002778        0        0     0    257.372 ISLO WAHQ WA 26 MM
 7  -7.493333333  110.858333333        0        0     0    257.372 ISLO WAHQ WA 26 OM
 8  -2.587113889  140.529977778      292        0     0    306.798 IJPA WAJJ WA 30 MM
 8  -1.260497222  116.912852778        0        0     0    247.025 IBPN WALL WA 25 MM
 8  -3.438294444  114.740552778        0        0     0    100.476 IBDM WAOO WA 10 MM
 7  -3.428350000  114.687244444        0        0     0    100.476 IBDM WAOO WA 10 OM
 8  -7.376219444  112.764822222        0        0     0     99.289 ISBY WARR WA 10 MM
 7  -7.366900000  112.706988889        0        0     0     99.289 ISBY WARR WA 10 OM
 8   2.275266667  111.969694444      122        0     0    130.216  ISU WBGS WB 13 MM
 8   0.445305556  101.443916667        0        0     0      1.589 IPKU WIBB WI 36 MM
 8   1.100505556  104.100794444      102        0     0     41.341 IBTM WIDD WI 04 MM
 8  -0.806077778  100.289683333       18        0     0    335.208 IMKB WIEE WI 33 MM
 8  -3.851000000  102.325361111       50        0     0    133.263 IBKL WIGG WI 13 MM
 8  -6.258130556  106.909908333        0        0     0    245.253 IHAL WIHH WI 24 MM
 7  -6.106111111  106.734444444        0        0     0    248.255 ICGL WIII WI 25L OM
 7  -6.087066667  106.723861111        0        0     0    248.319 ICGR WIII WI 25R OM
 8  -6.125033333  106.628347222       34        0     0     68.319 ICHL WIII WI 07L MM
 7  -6.146852778  106.573430556       34        0     0     68.319 ICHL WIII WI 07L OM
 8  -6.148333333  106.634444444        0        0     0     68.255 ICHR WIII WI 07R MM
 7  -6.173611111  106.564777778        0        0     0     68.255 ICHR WIII WI 07R OM
 8  -2.765127778  107.755894444      190        0     0    356.150 ITPN WIKT WI 36 MM
 8   3.543566667   98.656138889        0        0     0     46.280 IMDN WIMK WI 05 MM
 7   3.500805556   98.612352778        0        0     0     46.280 IMDN WIMK WI 05 OM
 8   3.656555556   98.889155556       20        0     0    224.843 IDEL WIMM WI 23 MM
 8   3.619141667   98.851930556       23        0     0     44.843 IDES WIMM WI 05 MM
 8  -0.135580556  109.397977778        3        0     0    157.860 IPNK WIOO WI 15 MM
 7  -0.078083333  109.374558333        3        0     0    157.860 IPNK WIOO WI 15 OM
 8  -2.906600000  104.718769444       49        0     0    292.845 IPLB WIPP WI 29 MM
 8   5.544972222   95.416194444        0        0     0    168.391 IBAC WITT WI 17 MM
 8   1.369983333  104.002366667        0        0     0    202.882  ICC WSSS WS 20C MM
 8   1.320875000  103.981633333        0        0     0     22.882  ICE WSSS WS 02C MM
 8   1.385416667  103.992841667        0        0     0    202.876  ICH WSSS WS 20R MM
 8   1.340980556  103.974083333        0        0     0     22.876  ICW WSSS WS 02L MM
13  54.910536111    8.339708333       49    11150    25      0.000  WES ENRT ED WESTERLAND/SYLT DME-ILS
99
