I
1100 Version - data cycle 1611, build 20161011, metadata NavXP1100. Copyright (c) 2016 Navigraph. License: GPL+2

 2  46.372019444  -82.628736111        0      276    50      0.000  YEL ENRT CY ELLIOT LAKE NDB
 2  55.992583333  -87.638952778        0      334    50      0.000  YER ENRT CY FORT SEVERN NDB
 2  79.991002778  -85.898716667        0      205    50      0.000  YEU ENRT CY EUREKA NDB
 2  52.206358333  -81.694511111        0      216    50      0.000  YFA ENRT CY FORT ALBANY NDB
 2  51.564555556  -87.911002778        0      266    50      0.000  YFH ENRT CY FORT HOPE NDB
 2  53.711325000  -73.702963889        0      332    50      0.000  YFM ENRT CY LA GRANDE-4 NDB
 2  55.080733333  -59.188308333        0      339    50      0.000  YFT ENRT CY MAKKOVIK NDB
 2  63.733447222  -68.547919444        0      204    75      0.000  YFY ENRT CY FROBAY (IQALUIT) NDB
 2  44.296805556  -76.604538889        0      263    50      0.000  YGK ENRT CY KINGSTON NDB
 2  54.555825000  -94.481936111        0      343    25      0.000  YGO ENRT CY GODS LAKE NARROWS NDB
 2  69.371225000  -81.817769444        0      241    50      0.000  YGT ENRT CY IGLOOLIK NDB
 2  50.264722222  -63.665277778        0      344    50      0.000  YGV ENRT CY HAVRE ST-PIERRE NDB
 2  56.353250000  -94.700027778        0      212    50      0.000  YGX ENRT CY GILLAM NDB
 2  76.423433333  -82.887127778        0      365    50      0.000  YGZ ENRT CY GRISE FIORD NDB
 2  49.864438889  -92.849200000        0      413    25      0.000  YHD ENRT CY DRYDEN NDB
 2  68.626127778  -95.858930556        0      236    50      0.000  YHK ENRT CY GJOA HAVEN NDB
 2  49.208888889  -84.658888889        0      329    50      0.000  YHN ENRT CY HORNEPAYNE NDB
 2  50.464811111  -59.634166667        0      276    50      0.000  YHR ENRT CY CHEVERY NDB
